chunk_text,metadata
"in xxxxyear, i received a xxxx xxxx xxxx credit card from barclays. i immediately knew that someone had fraudulently opened the account because i had not and also the fact that the card came with my last name misspelled. i immediately contacted barclays and closed the account. unfortunately, by that time whomever actually opened the account was able to charge approximately 1100.00 to the account.","{""complaint_id"": 65, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 3}"
"le to charge approximately 1100.00 to the account. since that time i have had numerous conversations with barclays  credit department and the collection agency the account was turned over to. unfortunately, now this issue is affected my credit, as my credit score recently dropped from approximately xxxx to xxxx. i can not believe that barclays continues to insist this account is mine.","{""complaint_id"": 65, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 3}"
"barclays continues to insist this account is mine. the person that opened the account provided an email address that i have never had and provided the incorrect maiden name for my mother, which was one of their security questions.","{""complaint_id"": 65, ""product"": ""Credit card"", ""chunk_index"": 2, ""total_chunks"": 3}"
"on xxxxxxxx, i received a credit card from revvi that was approved already. i did not apply for this card and have no idea why this was applied for and sent to me. i called them and got the card cancelled, with a fraud letter mailed to me to confirm the cancellation. i also asked for information on the applicant but havent received that.","{""complaint_id"": 165, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 1}"
as i stated i keep sending letters and asking for paper statements because i have no access to a computer and still they send nothing even talked with an attorney and he told me to stop sensing money because i dont know who is receiving the funds,"{""complaint_id"": 42, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 1}"
"on xxxxyear, i received emails from citi informing me that the credit limits on two of my accounts  ending in xxxx and xxxx  had been reduced. these reductions took effect immediately, on the same day i was notified. there was no advance warning or lawful notice provided, in apparent violation of the card act, which requires issuers to notify cardholders 45 days in advance of changes that may negatively affect them.","{""complaint_id"": 30, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 4}"
"dvance of changes that may negatively affect them. at the time of the reductions, both of my account balances were already below the new limits. however, this sudden change caused my utilization ratio to spike dramatically, damaging my credit profile. i had not missed any payments, exceeded my limits, or engaged in adverse usage behavior.","{""complaint_id"": 30, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 4}"
"d my limits, or engaged in adverse usage behavior. i reviewed the notices and letters section of my citi online account and confirmed that no prior notice was posted, mailed, or otherwise issued before the action was taken. on xxxxyear, two days after the reduction, citi retroactively posted letters dated xxxxyear, after the damage had already occurred. these notices appear backdated to appear timely, despite being uploaded and delivered afterthefact.","{""complaint_id"": 30, ""product"": ""Credit card"", ""chunk_index"": 2, ""total_chunks"": 4}"
despite being uploaded and delivered afterthefact. this raises concerns of deceptive timing and process manipulation. ive contacted citi requesting a written explanation of how this decision was made and justification for the failure to follow lawful notice requirements. no adequate response has been received as of this submission.,"{""complaint_id"": 30, ""product"": ""Credit card"", ""chunk_index"": 3, ""total_chunks"": 4}"
i am writing to formally submit a complaint against synchrony bank carecredit fraud investigation dept.,"{""complaint_id"": 24, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 7}"
"ynchrony bank carecredit fraud investigation dept. on xxxxxxxx, i faxed the requested documentation to synchrony bank as part of the fraud investigation into my account that was fraudulently charged out of country for an out state merchant as per fraud investigator  xxxx my faxed documentation included my police report, statement, federal trade commission report, credit report of fraud charge, i called and spoke with a fraud investigator  xxxx on xxxxxxxx, who informed me that they have the physical copy of my documentation in their back office.","{""complaint_id"": 24, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 7}"
"cal copy of my documentation in their back office. however, he mentioned that it has not yet been scanned into their system, which is causing unnecessary delays in resolving my issue. this lack of timely processing leads me to believe that synchrony bank is being deceptive in their handling of my case. i called the fraud dept today on xxxxxxxx to follow up on confirming my xxxxxxxx faxed document has been scanned in.","{""complaint_id"": 24, ""product"": ""Credit card"", ""chunk_index"": 2, ""total_chunks"": 7}"
ng my xxxxxxxx faxed document has been scanned in. fraud investigator xxxx  xxxx states my faxed documents are not receivedscanneduploaded and deceptively claims they scanupload card holders faxed documents upon 48 hours. its been a week that has passed since i submitted my faxed documentation on xxxxxxxx and i have not received any acknowledgment or updates regarding the status of my submission confirmed as being receivedscanneduploaded yet.,"{""complaint_id"": 24, ""product"": ""Credit card"", ""chunk_index"": 3, ""total_chunks"": 7}"
